DC Bias Voltage (mV), DC Tunneling Current (mA)
-3.648699, -0.236755
-3.646444, -0.236642
-3.643866, -0.236497
-3.641933, -0.236320
-3.639356, -0.236223
-3.637423, -0.236062
-3.635167, -0.235917
-3.632590, -0.235772
-3.630979, -0.235627
-3.628402, -0.235450
-3.626146, -0.235305
-3.624213, -0.235160
-3.621636, -0.234983
-3.619381, -0.234854
-3.617447, -0.234693
-3.614548, -0.234564
-3.612293, -0.234435
-3.610682, -0.234242
-3.608749, -0.234113
-3.606171, -0.233952
-3.604238, -0.233791
-3.601016, -0.233629
-3.599405, -0.233468
-3.597150, -0.233323
-3.594895, -0.233162
-3.592317, -0.233050
-3.590384, -0.232792
-3.588129, -0.232663
-3.586196, -0.232470
-3.584263, -0.232276
-3.581363, -0.232131
-3.579430, -0.231938
-3.577175, -0.231777
-3.575242, -0.231584
-3.572020, -0.231374
-3.570731, -0.231197
-3.568154, -0.230988
-3.565899, -0.230794
-3.563643, -0.230585
-3.561388, -0.230408
-3.559133, -0.230166
-3.556555, -0.229957
-3.554622, -0.229731
-3.552689, -0.229489
-3.550756, -0.229232
-3.548501, -0.229006
-3.546568, -0.228765
-3.544312, -0.228475
-3.541413, -0.228249
-3.539480, -0.227959
-3.536902, -0.227685
-3.534969, -0.227427
-3.532714, -0.227138
-3.530459, -0.226864
-3.528203, -0.226590
-3.526270, -0.226316
-3.523049, -0.225978
-3.521438, -0.225688
-3.518860, -0.225349
-3.517249, -0.225059
-3.514672, -0.224753
-3.512094, -0.224415
-3.510161, -0.224077
-3.508228, -0.223706
-3.505973, -0.223352
-3.503396, -0.223030
-3.501140, -0.222659
-3.498885, -0.222273
-3.496952, -0.221886
-3.495019, -0.221515
-3.492441, -0.221129
-3.490186, -0.220726
-3.487931, -0.220420
-3.485676, -0.220001
-3.483420, -0.219598
-3.481487, -0.219244
-3.479232, -0.218874
-3.476977, -0.218439
-3.474721, -0.218052
-3.471822, -0.217665
-3.470533, -0.217279
-3.467634, -0.216908
-3.465700, -0.216522
-3.463445, -0.216135
-3.461190, -0.215765
-3.458935, -0.215378
-3.457002, -0.214975
-3.454424, -0.214621
-3.451847, -0.214234
-3.449914, -0.213880
-3.447014, -0.213509
-3.445403, -0.213107
-3.443792, -0.212800
-3.441215, -0.212382
-3.438959, -0.212027
-3.436704, -0.211657
-3.434449, -0.211383
-3.431871, -0.210964
-3.429938, -0.210626
-3.428005, -0.210271
-3.425428, -0.209917
-3.423495, -0.209579
-3.421240, -0.209240
-3.418662, -0.208934
-3.416085, -0.208628
-3.414152, -0.208306
-3.411574, -0.207968
-3.409963, -0.207662
-3.407386, -0.207323
-3.405775, -0.207017
-3.403197, -0.206743
-3.401587, -0.206405
-3.398043, -0.206131
-3.396432, -0.205841
-3.394499, -0.205551
-3.391921, -0.205294
-3.389666, -0.204971
-3.387733, -0.204730
-3.385800, -0.204440
-3.383222, -0.204182
-3.380323, -0.203941
-3.379034, -0.203651
-3.376134, -0.203425
-3.373879, -0.203151
-3.371624, -0.202926
-3.369368, -0.202684
-3.367113, -0.202410
-3.364858, -0.202185
-3.363247, -0.202007
-3.360992, -0.201782
-3.358414, -0.201508
-3.356481, -0.201299
-3.354226, -0.201073
-3.351649, -0.200864
-3.349393, -0.200638
-3.347138, -0.200413
-3.344883, -0.200219
-3.342628, -0.200042
-3.341017, -0.199784
-3.338439, -0.199591
-3.335862, -0.199382
-3.333606, -0.199204
-3.331351, -0.199011
-3.328774, -0.198818
-3.327163, -0.198592
-3.325230, -0.198399
-3.322652, -0.198206
-3.320397, -0.197980
-3.318464, -0.197787
-3.315887, -0.197545
-3.313631, -0.197368
-3.311698, -0.197142
-3.309121, -0.196965
-3.307510, -0.196788
-3.305255, -0.196627
-3.302999, -0.196418
-3.300422, -0.196240
-3.298167, -0.196079
-3.295589, -0.195886
-3.293978, -0.195677
-3.291401, -0.195548
-3.289790, -0.195354
-3.287213, -0.195193
-3.284635, -0.194984
-3.282702, -0.194823
-3.280769, -0.194646
-3.278514, -0.194452
-3.275936, -0.194323
-3.274003, -0.194178
-3.271748, -0.193937
-3.269493, -0.193760
-3.266271, -0.193566
-3.264660, -0.193389
-3.262082, -0.193212
-3.259505, -0.193067
-3.258538, -0.192890
-3.256283, -0.192680
-3.253384, -0.192503
-3.251773, -0.192294
-3.249195, -0.192165
-3.246940, -0.192004
-3.244363, -0.191859
-3.242107, -0.191682
-3.240496, -0.191488
-3.237919, -0.191327
-3.235986, -0.191150
-3.234053, -0.190989
-3.231153, -0.190860
-3.229220, -0.190651
-3.226965, -0.190489
-3.224710, -0.190312
-3.222132, -0.190103
-3.220199, -0.190006
-3.218266, -0.189765
-3.216011, -0.189652
-3.213433, -0.189491
-3.211178, -0.189330
-3.208923, -0.189136
-3.206990, -0.188959
-3.204734, -0.188798
-3.201835, -0.188653
-3.200224, -0.188460
-3.197646, -0.188299
-3.195391, -0.188154
-3.193780, -0.187960
-3.191203, -0.187799
-3.188947, -0.187606
-3.186692, -0.187461
-3.184759, -0.187316
-3.181537, -0.187171
-3.179926, -0.187010
-3.177671, -0.186849
-3.175416, -0.186704
-3.173161, -0.186527
-3.170905, -0.186398
-3.168972, -0.186221
-3.166395, -0.186092
-3.164140, -0.185963
-3.162207, -0.185834
-3.159951, -0.185657
-3.157696, -0.185463
-3.155119, -0.185318
-3.153508, -0.185141
-3.150930, -0.184948
-3.148997, -0.184819
-3.147064, -0.184658
-3.144487, -0.184432
-3.141587, -0.184271
-3.139654, -0.184126
-3.137721, -0.183949
-3.135466, -0.183820
-3.133532, -0.183675
-3.130955, -0.183514
-3.128700, -0.183337
-3.126767, -0.183192
-3.124511, -0.183047
-3.121934, -0.182934
-3.119357, -0.182773
-3.117423, -0.182628
-3.115168, -0.182499
-3.114202, -0.182306
-3.110335, -0.182177
-3.109369, -0.182016
-3.106469, -0.181839
-3.104214, -0.181694
-3.102603, -0.181565
-3.099704, -0.181356
-3.097448, -0.181211
-3.094871, -0.181066
-3.092616, -0.180905
-3.091005, -0.180727
-3.088749, -0.180550
-3.086816, -0.180437
-3.083595, -0.180325
-3.082306, -0.180180
-3.080051, -0.180002
-3.077151, -0.179874
-3.074573, -0.179680
-3.073285, -0.179568
-3.070707, -0.179390
-3.068774, -0.179245
-3.065552, -0.179100
-3.063619, -0.178939
-3.061686, -0.178794
-3.059109, -0.178682
-3.056854, -0.178569
-3.055243, -0.178408
-3.052665, -0.178247
-3.050410, -0.178069
-3.048477, -0.177941
-3.046222, -0.177747
-3.043966, -0.177634
-3.041711, -0.177473
-3.040100, -0.177328
-3.037201, -0.177167
-3.035267, -0.177022
-3.032368, -0.176877
-3.030435, -0.176700
-3.028502, -0.176571
-3.025602, -0.176410
-3.023669, -0.176281
-3.021736, -0.176104
-3.019803, -0.175991
-3.016903, -0.175814
-3.014648, -0.175701
-3.013037, -0.175573
-3.010137, -0.175428
-3.008849, -0.175283
-3.005949, -0.175154
-3.003694, -0.175041
-3.002083, -0.174912
-2.999183, -0.174751
-2.996606, -0.174590
-2.994351, -0.174445
-2.992095, -0.174284
-2.990162, -0.174155
-2.988551, -0.174010
-2.986296, -0.173881
-2.984041, -0.173720
-2.981786, -0.173591
-2.979530, -0.173414
-2.977275, -0.173301
-2.974375, -0.173140
-2.972120, -0.173011
-2.970187, -0.172898
-2.968576, -0.172802
-2.965999, -0.172625
-2.963743, -0.172528
-2.961488, -0.172383
-2.959233, -0.172238
-2.957300, -0.172093
-2.954722, -0.171964
-2.952145, -0.171819
-2.950534, -0.171674
-2.947634, -0.171577
-2.945379, -0.171416
-2.943446, -0.171271
-2.941191, -0.171159
-2.939258, -0.171030
-2.936680, -0.170933
-2.934425, -0.170788
-2.932492, -0.170611
-2.930559, -0.170530
-2.927659, -0.170402
-2.926048, -0.170289
-2.923471, -0.170112
-2.921216, -0.170015
-2.919283, -0.169870
-2.916383, -0.169773
-2.914772, -0.169628
-2.912195, -0.169499
-2.910584, -0.169387
-2.907684, -0.169193
-2.905429, -0.169097
-2.903174, -0.168984
-2.900918, -0.168871
-2.899307, -0.168742
-2.897052, -0.168581
-2.894153, -0.168517
-2.892542, -0.168372
-2.890286, -0.168275
-2.887709, -0.168195
-2.886098, -0.168066
-2.883521, -0.167937
-2.880621, -0.167840
-2.878366, -0.167727
-2.876755, -0.167582
-2.874500, -0.167470
-2.872244, -0.167357
-2.869989, -0.167196
-2.867734, -0.167083
-2.864834, -0.166954
-2.862901, -0.166841
-2.860968, -0.166745
-2.859035, -0.166632
-2.856457, -0.166519
-2.853558, -0.166390
-2.851947, -0.166278
-2.849692, -0.166181
-2.847759, -0.166068
-2.845181, -0.165972
-2.843570, -0.165875
-2.840671, -0.165778
-2.838415, -0.165698
-2.835516, -0.165617
-2.834227, -0.165472
-2.832294, -0.165375
-2.829394, -0.165311
-2.827139, -0.165214
-2.825206, -0.165086
-2.822951, -0.165021
-2.821662, -0.164892
-2.818762, -0.164796
-2.816507, -0.164715
-2.813930, -0.164634
-2.811997, -0.164522
-2.809741, -0.164409
-2.807486, -0.164345
-2.805231, -0.164200
-2.802331, -0.164200
-2.800076, -0.164087
-2.798787, -0.163990
-2.796854, -0.163910
-2.794277, -0.163797
-2.791377, -0.163716
-2.789444, -0.163620
-2.786867, -0.163555
-2.785256, -0.163442
-2.782678, -0.163410
-2.781389, -0.163281
-2.778168, -0.163201
-2.776235, -0.163169
-2.773657, -0.163072
-2.772046, -0.162991
-2.769469, -0.162911
-2.767214, -0.162862
-2.764314, -0.162766
-2.762703, -0.162718
-2.761092, -0.162669
-2.758192, -0.162556
-2.755937, -0.162508
-2.754326, -0.162428
-2.751749, -0.162331
-2.749494, -0.162283
-2.747238, -0.162154
-2.744983, -0.162041
-2.742406, -0.161976
-2.740473, -0.161880
-2.738217, -0.161832
-2.736606, -0.161719
-2.733707, -0.161638
-2.732096, -0.161558
-2.729518, -0.161477
-2.727263, -0.161364
-2.725330, -0.161332
-2.722430, -0.161203
-2.720497, -0.161139
-2.718242, -0.161026
-2.716309, -0.160929
-2.713732, -0.160784
-2.711476, -0.160656
-2.709221, -0.160511
-2.707288, -0.160366
-2.704711, -0.160188
-2.702455, -0.160043
-2.700844, -0.159866
-2.697945, -0.159657
-2.696012, -0.159480
-2.693756, -0.159302
-2.691501, -0.159029
-2.690212, -0.158819
-2.687313, -0.158594
-2.684735, -0.158304
-2.682158, -0.157998
-2.680869, -0.157724
-2.677970, -0.157353
-2.676037, -0.157047
-2.673459, -0.156693
-2.672493, -0.156274
-2.668949, -0.155823
-2.666693, -0.155340
-2.664438, -0.154824
-2.662505, -0.154309
-2.660250, -0.153745
-2.658317, -0.153149
-2.656061, -0.152504
-2.654128, -0.151812
-2.651873, -0.151071
-2.649296, -0.150281
-2.647362, -0.149476
-2.645107, -0.148622
-2.642208, -0.147736
-2.639952, -0.146866
-2.638019, -0.145916
-2.636408, -0.144836
-2.634153, -0.143789
-2.631898, -0.142678
-2.629965, -0.141454
-2.627065, -0.140213
-2.625454, -0.138828
-2.622877, -0.137410
-2.620299, -0.135944
-2.618366, -0.134333
-2.616111, -0.132755
-2.613856, -0.131096
-2.611600, -0.129324
-2.609667, -0.127503
-2.607734, -0.125522
-2.605479, -0.123331
-2.603868, -0.121092
-2.601291, -0.118740
-2.599358, -0.116372
-2.596780, -0.113956
-2.594525, -0.111459
-2.592914, -0.108849
-2.590014, -0.106255
-2.587437, -0.103565
-2.584860, -0.100859
-2.583249, -0.098056
-2.580993, -0.095205
-2.579382, -0.092369
-2.576483, -0.089534
-2.574228, -0.086699
-2.572294, -0.083928
-2.570039, -0.081125
-2.567784, -0.078451
-2.565851, -0.075858
-2.563273, -0.073361
-2.561018, -0.070977
-2.558763, -0.068657
-2.556185, -0.066611
-2.554252, -0.064678
-2.551675, -0.062971
-2.550064, -0.061408
-2.546842, -0.059942
-2.545231, -0.058524
-2.542010, -0.057348
-2.540399, -0.056253
-2.537821, -0.055254
-2.535566, -0.054336
-2.533633, -0.053531
-2.531700, -0.052725
-2.529767, -0.052049
-2.526867, -0.051420
-2.524290, -0.050840
-2.522357, -0.050293
-2.520101, -0.049777
-2.517524, -0.049310
-2.515913, -0.048891
-2.513658, -0.048472
-2.511080, -0.048118
-2.509147, -0.047780
-2.506892, -0.047441
-2.504314, -0.047119
-2.502059, -0.046829
-2.500126, -0.046572
-2.498193, -0.046314
-2.495616, -0.046104
-2.493038, -0.045895
-2.490783, -0.045669
-2.489172, -0.045460
-2.487239, -0.045234
-2.484339, -0.045009
-2.481762, -0.044767
-2.479184, -0.044622
-2.477896, -0.044429
-2.475318, -0.044252
-2.473385, -0.044139
-2.470163, -0.043946
-2.468552, -0.043785
-2.466942, -0.043672
-2.464042, -0.043591
-2.461465, -0.043495
-2.459209, -0.043366
-2.457921, -0.043269
-2.455021, -0.043189
-2.453088, -0.043076
-2.450833, -0.042947
-2.447933, -0.042834
-2.446322, -0.042738
-2.444067, -0.042577
-2.441489, -0.042480
-2.439556, -0.042383
-2.436979, -0.042287
-2.434724, -0.042190
-2.432790, -0.042142
-2.430535, -0.042029
-2.429246, -0.041932
-2.426347, -0.041868
-2.424414, -0.041771
-2.421836, -0.041739
-2.418937, -0.041674
-2.417648, -0.041626
-2.415715, -0.041529
-2.413137, -0.041465
-2.410560, -0.041417
-2.407983, -0.041336
-2.406372, -0.041256
-2.403472, -0.041175
-2.401217, -0.041111
-2.399284, -0.041062
-2.397673, -0.040998
-2.395418, -0.040949
-2.393162, -0.040869
-2.390263, -0.040837
-2.388007, -0.040788
-2.385752, -0.040788
-2.383819, -0.040708
-2.381242, -0.040676
-2.379309, -0.040595
-2.377053, -0.040531
-2.374476, -0.040531
-2.372865, -0.040466
-2.369965, -0.040386
-2.368354, -0.040257
-2.366421, -0.040192
-2.364166, -0.040160
-2.361266, -0.040047
-2.359333, -0.039983
-2.356756, -0.039951
-2.354179, -0.039919
-2.352245, -0.039838
-2.350312, -0.039822
-2.348379, -0.039822
-2.345157, -0.039806
-2.344191, -0.039790
-2.341613, -0.039757
-2.339036, -0.039725
-2.337103, -0.039709
-2.334526, -0.039661
-2.332270, -0.039596
-2.330659, -0.039516
-2.327760, -0.039484
-2.325827, -0.039419
-2.323571, -0.039355
-2.320672, -0.039306
-2.319383, -0.039258
-2.316483, -0.039177
-2.314550, -0.039129
-2.312295, -0.039097
-2.309718, -0.039033
-2.307462, -0.039016
-2.305207, -0.038968
-2.302952, -0.038952
-2.301019, -0.038952
-2.298764, -0.038871
-2.296830, -0.038871
-2.294897, -0.038839
-2.292642, -0.038775
-2.289742, -0.038759
-2.288132, -0.038694
-2.285876, -0.038646
-2.283299, -0.038614
-2.280721, -0.038533
-2.279111, -0.038469
-2.276533, -0.038453
-2.273956, -0.038404
-2.272345, -0.038324
-2.270089, -0.038275
-2.268156, -0.038259
-2.265579, -0.038227
-2.262679, -0.038195
-2.261068, -0.038163
-2.258813, -0.038082
-2.256880, -0.038034
-2.254303, -0.037953
-2.252047, -0.037953
-2.249148, -0.037889
-2.247537, -0.037873
-2.245282, -0.037808
-2.243671, -0.037744
-2.240771, -0.037712
-2.238516, -0.037663
-2.235616, -0.037599
-2.234972, -0.037567
-2.232072, -0.037550
-2.230461, -0.037486
-2.227562, -0.037438
-2.225629, -0.037438
-2.222729, -0.037406
-2.220796, -0.037373
-2.218541, -0.037373
-2.216285, -0.037357
-2.213708, -0.037309
-2.211775, -0.037293
-2.209197, -0.037212
-2.207587, -0.037196
-2.205653, -0.037132
-2.203076, -0.037116
-2.200821, -0.037067
-2.199210, -0.037003
-2.195988, -0.036906
-2.194055, -0.036874
-2.192122, -0.036826
-2.190189, -0.036777
-2.187934, -0.036793
-2.184712, -0.036729
-2.182779, -0.036745
-2.181168, -0.036697
-2.178913, -0.036664
-2.176335, -0.036697
-2.173758, -0.036616
-2.171502, -0.036584
-2.168603, -0.036584
-2.167636, -0.036536
-2.165381, -0.036487
-2.162804, -0.036455
-2.160870, -0.036375
-2.158937, -0.036342
-2.156360, -0.036294
-2.154427, -0.036278
-2.151527, -0.036230
-2.148950, -0.036181
-2.147339, -0.036181
-2.144761, -0.036133
-2.142828, -0.036133
-2.140573, -0.036101
-2.138318, -0.036004
-2.136063, -0.036020
-2.133485, -0.035956
-2.131874, -0.035940
-2.129297, -0.035891
-2.127364, -0.035843
-2.125108, -0.035811
-2.122531, -0.035795
-2.120598, -0.035746
-2.118343, -0.035682
-2.116087, -0.035617
-2.114154, -0.035634
-2.111577, -0.035585
-2.109322, -0.035553
-2.107066, -0.035505
-2.104167, -0.035489
-2.102878, -0.035424
-2.100623, -0.035424
-2.098045, -0.035392
-2.095790, -0.035360
-2.093535, -0.035360
-2.090957, -0.035311
-2.089669, -0.035247
-2.086769, -0.035247
-2.084514, -0.035199
-2.083225, -0.035134
-2.080003, -0.035118
-2.077748, -0.035070
-2.075493, -0.035005
-2.073237, -0.034957
-2.071304, -0.034925
-2.068727, -0.034909
-2.067438, -0.034860
-2.064861, -0.034828
-2.062283, -0.034780
-2.060028, -0.034748
-2.058095, -0.034731
-2.055195, -0.034731
-2.052940, -0.034715
-2.050685, -0.034699
-2.049718, -0.034667
-2.046496, -0.034635
-2.044563, -0.034554
-2.041986, -0.034538
-2.040697, -0.034490
-2.037475, -0.034393
-2.035542, -0.034361
-2.033287, -0.034313
-2.031032, -0.034280
-2.028777, -0.034232
-2.026521, -0.034168
-2.024588, -0.034168
-2.022333, -0.034103
-2.020400, -0.034087
-2.017822, -0.034055
-2.015567, -0.034007
-2.013634, -0.034007
-2.011057, -0.033958
-2.008479, -0.033958
-2.006546, -0.033862
-2.004613, -0.033845
-2.002358, -0.033781
-2.000425, -0.033733
-1.997203, -0.033700
-1.995914, -0.033620
-1.993337, -0.033555
-1.991404, -0.033523
-1.988826, -0.033491
-1.986893, -0.033443
-1.984638, -0.033410
-1.982383, -0.033378
-1.980127, -0.033378
-1.977872, -0.033314
-1.975295, -0.033282
-1.973362, -0.033298
-1.971428, -0.033217
-1.969173, -0.033153
-1.966596, -0.033121
-1.964341, -0.033088
-1.961763, -0.033008
-1.959508, -0.033008
-1.957575, -0.032927
-1.955319, -0.032831
-1.952742, -0.032782
-1.950809, -0.032718
-1.949520, -0.032702
-1.946298, -0.032621
-1.944043, -0.032605
-1.941788, -0.032589
-1.939533, -0.032524
-1.936955, -0.032492
-1.935344, -0.032444
-1.932767, -0.032476
-1.930834, -0.032396
-1.928579, -0.032379
-1.926001, -0.032283
-1.924068, -0.032251
-1.921813, -0.032186
-1.919557, -0.032138
-1.917624, -0.032090
-1.915047, -0.032009
-1.913114, -0.031945
-1.910536, -0.031880
-1.908281, -0.031864
-1.906670, -0.031800
-1.904093, -0.031735
-1.901515, -0.031687
-1.899582, -0.031671
-1.897649, -0.031606
-1.895072, -0.031574
-1.893461, -0.031526
-1.890239, -0.031445
-1.887662, -0.031413
-1.886051, -0.031365
-1.884118, -0.031284
-1.881862, -0.031171
-1.879607, -0.031091
-1.877030, -0.031075
-1.875419, -0.030978
-1.872519, -0.030914
-1.870586, -0.030865
-1.868009, -0.030817
-1.866720, -0.030736
-1.863820, -0.030656
-1.860921, -0.030640
-1.859954, -0.030575
-1.857699, -0.030511
-1.855444, -0.030446
-1.852866, -0.030350
-1.850611, -0.030269
-1.848033, -0.030189
-1.846100, -0.030108
-1.843523, -0.030028
-1.841912, -0.029947
-1.839012, -0.029850
-1.837079, -0.029754
-1.835468, -0.029673
-1.832247, -0.029577
-1.830958, -0.029496
-1.828058, -0.029432
-1.826770, -0.029351
-1.823870, -0.029287
-1.821615, -0.029174
-1.819037, -0.029125
-1.817104, -0.028980
-1.815493, -0.028884
-1.812271, -0.028771
-1.810661, -0.028691
-1.808728, -0.028578
-1.805506, -0.028449
-1.803250, -0.028320
-1.801317, -0.028223
-1.799384, -0.028062
-1.796807, -0.027982
-1.794552, -0.027805
-1.792619, -0.027676
-1.789719, -0.027563
-1.787786, -0.027434
-1.785853, -0.027289
-1.783275, -0.027192
-1.781664, -0.027015
-1.778765, -0.026870
-1.776187, -0.026725
-1.774576, -0.026596
-1.772643, -0.026435
-1.770710, -0.026274
-1.768455, -0.026113
-1.765878, -0.025936
-1.764267, -0.025807
-1.762011, -0.025614
-1.759112, -0.025420
-1.756534, -0.025243
-1.754601, -0.025034
-1.752668, -0.024873
-1.750413, -0.024679
-1.747513, -0.024502
-1.745580, -0.024341
-1.743325, -0.024099
-1.741070, -0.023954
-1.738814, -0.023761
-1.736559, -0.023600
-1.734304, -0.023358
-1.732371, -0.023181
-1.729793, -0.022956
-1.728182, -0.022730
-1.725605, -0.022521
-1.722705, -0.022360
-1.721095, -0.022118
-1.718839, -0.021844
-1.716584, -0.021635
-1.714973, -0.021377
-1.712396, -0.021168
-1.709818, -0.020910
-1.707563, -0.020636
-1.704985, -0.020443
-1.703375, -0.020217
-1.700797, -0.020024
-1.698864, -0.019734
-1.696931, -0.019541
-1.694676, -0.019299
-1.691776, -0.019057
-1.690165, -0.018832
-1.687266, -0.018542
-1.684688, -0.018284
-1.683399, -0.018010
